Date,Price,Open,High,Low,Vol.,Change %
01/17/2025,374.82,374.82,374.82,374.82,,-0.08%
01/16/2025,375.1,375.1,375.1,375.1,,-0.25%
01/15/2025,376.04,376.04,376.04,376.04,,1.59%
01/14/2025,370.17,370.17,370.17,370.17,,-0.54%
01/13/2025,372.16,372.16,372.16,372.16,,1.03%
01/10/2025,368.36,368.36,368.36,368.36,,1.83%
01/09/2025,361.73,361.73,361.73,361.73,,1.06%
01/08/2025,357.94,357.94,357.94,357.94,,-0.62%
01/07/2025,360.18,360.18,360.18,360.18,,0.13%
01/06/2025,359.72,359.72,359.72,359.72,,0.76%
01/03/2025,356.99,356.99,356.99,356.99,,-0.73%
01/02/2025,359.6,359.6,359.6,359.6,,0.78%
12/31/2024,356.81,356.81,356.81,356.81,,0.01%
12/30/2024,356.77,356.77,356.77,356.77,,1.82%
12/27/2024,350.39,350.39,350.39,350.39,,0.05%
12/26/2024,350.2,350.2,350.2,350.2,,-0.78%
12/24/2024,352.96,352.96,352.96,352.96,,0.89%
12/23/2024,349.84,349.84,349.84,349.84,,-0.31%
12/20/2024,350.91,350.91,350.91,350.91,,0.70%
12/19/2024,348.49,348.49,348.49,348.49,,-0.60%
12/18/2024,350.61,350.61,350.61,350.61,,0.38%
12/17/2024,349.27,349.27,349.27,349.27,,-0.77%
12/16/2024,351.97,351.97,351.97,351.97,,-0.22%
12/13/2024,352.73,352.73,352.73,352.73,,0.25%
12/12/2024,351.86,351.86,351.86,351.86,,-0.13%
12/11/2024,352.31,352.31,352.31,352.31,,1.12%
12/10/2024,348.42,348.42,348.42,348.42,,0.50%
12/09/2024,346.69,346.69,346.69,346.69,,0.99%
12/06/2024,343.29,343.29,343.29,343.29,,-0.02%
12/05/2024,343.36,343.36,343.36,343.36,,0.39%
12/04/2024,342.03,342.03,342.03,342.03,,-0.21%
12/03/2024,342.74,342.74,342.74,342.74,,0.52%
12/02/2024,340.98,340.98,340.98,340.98,,-0.80%
11/29/2024,343.72,343.72,343.72,343.72,,0.10%
11/27/2024,343.37,343.37,343.37,343.37,,-0.44%
11/26/2024,344.89,344.89,344.89,344.89,,0.19%
