Date,Price,Open,High,Low,Vol.,Change %
03/18/2025,"3,734.72","3,746.67","3,773.13","3,729.60",,-0.31%
03/17/2025,"3,746.23","3,718.28","3,759.61","3,718.28",,0.80%
03/14/2025,"3,716.63","3,709.53","3,729.86","3,696.76",,0.20%
03/13/2025,"3,709.10","3,726.43","3,733.80","3,705.35",,-0.45%
03/12/2025,"3,725.97","3,702.95","3,732.69","3,699.22",,0.59%
03/11/2025,"3,704.02","3,692.68","3,730.89","3,669.34",,0.25%
03/10/2025,"3,694.96","3,720.70","3,741.31","3,691.44",,-0.51%
03/07/2025,"3,713.82","3,687.51","3,738.23","3,677.32",,0.69%
03/06/2025,"3,688.33","3,681.27","3,704.92","3,670.47",,0.21%
03/05/2025,"3,680.65","3,700.42","3,709.30","3,651.60",,-0.57%
03/04/2025,"3,701.59","3,703.65","3,706.71","3,662.30",,-0.02%
03/03/2025,"3,702.51","3,734.74","3,756.02","3,688.37",,-0.64%
02/28/2025,"3,726.46","3,768.93","3,768.93","3,723.60",,-1.18%
02/27/2025,"3,771.05","3,751.34","3,776.59","3,746.22",,0.58%
02/26/2025,"3,749.15","3,771.11","3,782.00","3,742.89",,-0.50%
02/25/2025,"3,767.97","3,817.93","3,829.69","3,754.43",,-1.25%
02/24/2025,"3,815.79","3,831.40","3,831.40","3,806.32",,-0.37%
02/21/2025,"3,829.76","3,894.60","3,898.79","3,826.71",,-1.57%
02/20/2025,"3,890.87","3,883.62","3,902.26","3,880.36",,0.24%
02/19/2025,"3,881.73","3,870.37","3,906.04","3,867.65",,0.24%
02/18/2025,"3,872.48","3,828.59","3,875.52","3,825.11",,1.19%
02/14/2025,"3,826.78","3,831.03","3,868.69","3,822.00",,-0.07%
02/13/2025,"3,829.44","3,824.10","3,835.32","3,799.51",,0.10%
02/12/2025,"3,825.47","3,861.09","3,861.18","3,823.74",,-0.95%
02/11/2025,"3,862.01","3,837.59","3,869.41","3,832.59",,0.67%
02/10/2025,"3,836.35","3,793.10","3,841.45","3,793.10",,1.28%
02/07/2025,"3,787.91","3,780.38","3,806.12","3,779.30",,0.20%
02/06/2025,"3,780.23","3,787.96","3,807.91","3,763.29",,-0.15%
02/05/2025,"3,785.88","3,816.17","3,823.46","3,780.98",,-0.82%
02/04/2025,"3,817.01","3,809.81","3,831.54","3,751.30",,0.12%
02/03/2025,"3,812.34","3,820.89","3,840.61","3,786.18",,0.93%
01/31/2025,"3,777.23","3,794.01","3,807.64","3,758.13",,-0.42%
01/30/2025,"3,793.33","3,796.51","3,816.43","3,776.89",,0.01%
01/29/2025,"3,792.92","3,792.85","3,812.74","3,777.72",,0.02%
01/28/2025,"3,792.19","3,779.17","3,803.00","3,773.83",,0.34%
01/27/2025,"3,779.31","3,832.29","3,832.29","3,759.18",,-1.48%
01/24/2025,"3,836.08","3,830.15","3,845.08","3,810.50",,0.17%
01/23/2025,"3,829.70","3,843.16","3,859.18","3,819.41",,-0.34%
01/22/2025,"3,842.76","3,847.55","3,861.17","3,829.24",,-0.11%
01/21/2025,"3,847.12","3,870.54","3,878.77","3,826.03",,-0.81%
01/17/2025,"3,878.63","3,887.29","3,904.70","3,862.75",,-0.22%
01/16/2025,"3,887.37","3,906.60","3,918.48","3,860.55",,-0.41%
01/15/2025,"3,903.28","3,836.43","3,912.69","3,832.45",,1.74%
01/14/2025,"3,836.66","3,859.04","3,859.29","3,831.73",,-0.57%
01/13/2025,"3,858.67","3,836.22","3,876.48","3,834.18",,1.13%
01/10/2025,"3,815.64","3,726.21","3,835.98","3,725.91",,2.50%
01/09/2025,"3,722.55","3,686.00","3,733.11","3,675.68",,1.03%
01/08/2025,"3,684.55","3,710.51","3,738.09","3,679.75",,-0.69%
01/07/2025,"3,710.23","3,698.30","3,720.23","3,680.89",,0.29%
01/06/2025,"3,699.67","3,693.53","3,738.80","3,685.25",,0.43%
01/03/2025,"3,683.85","3,697.28","3,707.78","3,674.75",,-0.35%
01/02/2025,"3,696.66","3,661.28","3,717.20","3,659.25",,1.11%
12/31/2024,"3,655.99","3,644.66","3,663.02","3,630.54",,0.33%
12/30/2024,"3,644.06","3,623.77","3,668.73","3,618.06",,0.91%
12/27/2024,"3,611.09","3,590.16","3,614.54","3,583.57",,0.60%
12/26/2024,"3,589.73","3,601.36","3,612.43","3,583.10",,-0.30%
12/25/2024,"3,600.48","3,573.49","3,607.75","3,573.49",,0.00%
12/24/2024,"3,600.48","3,573.49","3,607.75","3,573.49",,0.83%
12/23/2024,"3,570.70","3,582.60","3,604.18","3,553.70",,-0.29%
12/20/2024,"3,581.00","3,558.15","3,590.13","3,541.66",,0.61%
12/19/2024,"3,559.41","3,574.61","3,592.36","3,551.95",,-0.74%
12/18/2024,"3,585.92","3,580.83","3,609.66","3,576.46",,0.23%
12/17/2024,"3,577.65","3,606.80","3,611.36","3,552.50",,-0.80%
12/16/2024,"3,606.37","3,624.67","3,626.09","3,603.70",,-0.54%
12/13/2024,"3,625.98","3,603.76","3,628.69","3,603.15",,0.59%
12/12/2024,"3,604.79","3,616.12","3,628.60","3,579.95",,-0.32%
12/11/2024,"3,616.46","3,570.47","3,619.61","3,570.44",,1.28%
12/10/2024,"3,570.60","3,554.85","3,581.00","3,542.28",,0.37%
12/09/2024,"3,557.58","3,518.24","3,573.85","3,518.24",,1.17%
12/06/2024,"3,516.47","3,537.88","3,539.28","3,505.20",,-0.53%
12/05/2024,"3,535.38","3,538.98","3,559.90","3,526.68",,-0.09%
12/04/2024,"3,538.55","3,571.87","3,583.25","3,537.56",,-0.89%
12/03/2024,"3,570.18","3,526.41","3,579.12","3,520.14",,1.28%
12/02/2024,"3,525.23","3,534.47","3,566.44","3,515.54",,-0.42%
11/29/2024,"3,539.95","3,550.87","3,579.30","3,538.70",,-0.18%
11/27/2024,"3,546.20","3,561.59","3,573.03","3,534.71",,-0.40%
